text,likes,platform,text_length,sentiment,confidence,mentioned_majors
你无法预测四五年之后市场环境和国家政策，自己要有主见，别只盲目听别人的，一定要结合自己，这个东西自己也可以弄，还是蛮好搞的，有多少人报了几千上万的课结果招生简章和招生章程用哪个都不知道，能自救就自救吧朋友们[笑哭]，给不自信的朋友展示一下我整理的一部分笔记[OK],16.0,Bilibili,132,positive,0.9385877251625061,['环境工程']
我整理了一份报考指南，有需要的宝子们回复[星星眼]，我现在有课挨个发,7.0,Bilibili,34,positive,0.6760444045066833,['未明确提及']
估计家长问的好就业，就是说研究生毕业哪个专业好就业。并没有说本科阶段出来哪个好就业。,4.0,Bilibili,42,neutral,0.5199047327041626,['未明确提及']
全部不学物理不行[吃瓜],4.0,Bilibili,12,negative,0.6255773305892944,['未明确提及']
广东省两万位报电子信息然后以后打算考研的又想出来赚钱多能怎么安排志愿规划,3.0,Bilibili,36,positive,0.6979817748069763,['电子信息工程']
我是江苏双非一本的电子信息工程大二学生。想本科毕业就就业，不是很想卷考研，在本科要准备些什么才能更好就业啊，希望大家提供点建议,1.0,Bilibili,63,positive,0.6888288855552673,"['电子信息工程', '土木工程']"
集成电路也是一级学科[笑哭],1.0,Bilibili,14,positive,0.8240033388137817,['未明确提及']
双非通信应该考啥专业啊，听说电子信息类专业就业不太乐观，我要不要跨到别处去，感觉双非本有案底了，我听我一个跨到材料的学长说他找到的工作还可以，不太看本科学历[笑哭][笑哭]好迷茫,0.0,Bilibili,89,positive,0.9432433247566223,"['电子信息工程', '通信工程', '材料类']"
这种傻老帽能不能别占名额问了，听几分钟就真的属于智力未开化那种，给了建议也难说能不能听明白[辣眼睛],0.0,Bilibili,50,neutral,0.5760117173194885,['未明确提及']
@AI视频小助理 总结一下,0.0,Bilibili,13,positive,0.9323842525482178,['未明确提及']
@AI视频小助理 总结一下,0.0,Bilibili,13,positive,0.9323842525482178,['未明确提及']
基层父母真的很难啊，信息差太不友好了，高中之前的化学和大学以后完全是两种专业，他们很难掌握这个信息差啊,419.0,Bilibili,51,positive,0.8311963677406311,['化学类']
现在真是稳定才是第一诉求了，我弟明年毕业已经确定有鹅厂的offer还可能是青云计划的都没怎么考虑去，总觉得博士毕业还是走高校科研才算正途,121.0,Bilibili,68,positive,0.9886067509651184,['未明确提及']
毋庸置疑，在东北最稳定的是公务员，他甚至没有之一，而是唯一，因为事业编都不稳定，事业编可能会。改企改制，但是公务员不会，哪怕是烟草国电，他也可能出现裁员，因为东北的人口在流失，然后新生儿出生率都很低，所以未来的东北可能没有那么好的消费前景了，国内烟草就没有很好的经济来源，他肯定得选择裁人。但是一般来说，国企也好，事业编也好，公务员也好，只要你能爬到管理层，基本上裁不到你了。,17.0,Bilibili,188,positive,0.9040577411651611,['金融学']
不好意思打扰大家😭🙏🏻，我是谁我忘了😭，医生说什么我也忘了，家里有啥我也忘了😭，家在哪我也忘了，后面也忘了😭非常感谢大家的好心🙏🏻,3.0,Bilibili,65,positive,0.9434732794761658,['临床医学']
化学博士就业得看社交平台，在小红书的话，年薪30W起步,52.0,Bilibili,27,positive,0.9654155969619751,['化学类']
化学类最大的问题是要进厂倒班，学校好的话半年左右，然后会接触一些有毒有害物质，但是底薪还可以，下限高上限一般的专业，并且比较稳定,5.0,Bilibili,64,positive,0.9246233105659485,['化学类']
我觉得外企独资挺稳定的,36.0,Bilibili,11,positive,0.9636348485946655,['未明确提及']
生化环材，四大天坑啊！我生物工程毕业，工作难搞[笑哭],36.0,Bilibili,27,negative,0.7093654274940491,"['土木工程', '生物工程']"
读化学好啊，前途光明，毕业直接去墨西哥创业[doge],1.0,Bilibili,27,positive,0.988288402557373,['化学类']
生活在经验里，把房车贷赌在自己的经验里。[doge]始终认为，这个社会是看综合能力和综合实力的社会。那些人大部分哪里有什么能力？,2.0,Bilibili,64,positive,0.9180390238761902,['未明确提及']
不管说哪个专业，总会有本专业的学生劝你快逃,1765.0,Bilibili,21,neutral,0.5720946788787842,['未明确提及']
省流：没有[doge],1024.0,Bilibili,11,positive,0.6617007851600647,['未明确提及']
物理也不考数学，但是物理是万金油，做老师，工程，技术，计算机，电子都可以,587.0,Bilibili,36,positive,0.9878960847854614,"['计算机科学与技术', '土木工程', '师范类']"
我看张老师成天叭叭就很能赚钱,564.0,Bilibili,14,positive,0.922882616519928,['师范类']
"学土木吧，工作条件优美，福利优厚，每天都是小长假，有很大的工作缺口，前途一片光明。
。
。
。
。
。
。
你要问我为啥这么说？我觉得每个人都要有自己应得的报应吧[脱单doge]",426.0,Bilibili,89,positive,0.853969156742096,['土木工程']
土木老缺人了啊，毕业5000+啊，大型央企，国企啊，福利待遇嘎嘎的，不会吧不会吧，还有人不学土木,309.0,Bilibili,48,positive,0.9002025127410889,['土木工程']
有没有人告诉我咋才能提高商业思维？我现在脑瓜子里除了考研考公务员以外脑袋已经学木了[无语]咋才能考商业思维赚钱啊 求求各位大佬提点一二？,151.0,Bilibili,68,neutral,0.5416904091835022,['未明确提及']
我想去金三角[doge],130.0,Bilibili,12,positive,0.6736127138137817,['未明确提及']
赚钱呀？那必定是护理呀，而且工作稳定，年老吃香，同事关系和谐，还好找工作，新人速报啊[doge][doge],114.0,Bilibili,54,positive,0.9678290486335754,['护理学']
"为什么有人还提医学？
临床医学，口腔医学不存在跨考，自己人可以进行有限的内部交换，外边人根本进不来",107.0,Bilibili,49,neutral,0.5054866671562195,['临床医学']
学医吧，贼挣钱[打call][打call][打call]我觉得每个人都应该得到报应，自己淋过雨就把别人的🌂扯烂[微笑],106.0,Bilibili,59,positive,0.7409969568252563,['未明确提及']
好考又赚钱，法律啊，你可以在进去前多多赚钱[脱单doge],89.0,Bilibili,29,positive,0.7649067044258118,['法学']
电气工程，就业前景薪资水平咋样。看几乎都是选择进电网啊，个人了解电网薪资一般水平，福利待遇比较好。没啥特别期望的，干两年能买辆特斯拉就行。[doge],84.0,Bilibili,75,positive,0.9288085699081421,"['土木工程', '电气工程']"
研究研究刑法，才是普通人赚大钱最好的出路，研究透了，运气好见好就收的话，那下半辈子就有着落了，运气不好的话嘛.....下半辈子也有着落了，没有什么适不适合的，大家都适合[脸红],73.0,Bilibili,88,positive,0.9837185740470886,['未明确提及']
我朋友考法硕是为了从工商坑里跳出来[笑哭],70.0,Bilibili,21,positive,0.7575592398643494,['未明确提及']
会计有必要考研究生吗，有必要的话是工商管理硕士还是会计硕士呢？（一本会计新大一）,66.0,Bilibili,40,neutral,0.5436206459999084,['会计学']
法和医都是前几年不挣钱，而且都要考研,63.0,Bilibili,18,positive,0.8649468421936035,['未明确提及']
理科超本科线2分怎么报[大哭][大哭],233.0,Bilibili,19,neutral,0.5046094655990601,['未明确提及']
453想学电气，[大哭][大哭][大哭]咋办呐,213.0,Bilibili,23,positive,0.6942970752716064,['电气工程']
刚过二本线一分，文科，现在考虑复读或者专升本,206.0,Bilibili,22,neutral,0.5768279433250427,['未明确提及']
老师，我想问下哪些学校在山西是以二本招生，但在别的省份是一本的[给心心]    我是山西考生521分，求推荐,191.0,Bilibili,54,positive,0.9666783809661865,['师范类']
安徽纯理科493，从出分到现在一直在看志愿，现在愁的不行[难过],171.0,Bilibili,32,positive,0.739133358001709,['未明确提及']
安徽纯理科475怎么报啊[大哭]本人女，安徽本科线是465[大哭],124.0,Bilibili,33,neutral,0.5030105113983154,['未明确提及']
"课代表总结:
视频核心内容是关于如何选择专业，特别是针对刚过二本线的学生。张雪峰教授分享了他在选择专业时需要考虑的要点。

要点:
-📚专业选择需关注从属的一级学科是否有博士点，若有则可信可报。
-📊刚过二本线的学生，可以选择那些学校每年招生的“守门员”专业，如法学、财会、汉语言等。
-🏫在专业选择上，如果对公务员职业有追求，可以考虑保留一个机会。
-📈在选择专业时，需要考虑经济排名城市，优先考虑出省。
-📆对于特殊情况的专业，如带有T或TK的专业，招生院校少，需谨慎选择。
-📚报考带有T和TK的专业时，要关注学校从属的一级学科水平。
-📋了解专业是否属于特殊专业，招生院校较少，且多为近几年新增的专业。
-📈判断是否报考特殊专业，需结合学校的一级学科水平。
--由@二次一方的方程化简 召唤发送，其他AI工具点头像自取",80.0,Bilibili,363,positive,0.9880580902099609,"['金融学', '法学']"
怎么找硕时点、博士点？,80.0,Bilibili,11,neutral,0.599984884262085,['未明确提及']
广东物化地475有什么能报的公办吗各位老哥，专科也行的,78.0,Bilibili,27,negative,0.6797347664833069,['未明确提及']
过本科线十几分是报民办本科好，还是报公办专科好，在线问挺急的,67.0,Bilibili,30,neutral,0.5947093963623047,['未明确提及']
河北文科522 省排26898 想报法学和汉语言文学 但是不知道报哪个学校 感觉报哪个都上不了[笑哭],65.0,Bilibili,51,neutral,0.5783802270889282,['法学']
我是一名广东的考生，我的高考分数为512 排名为12万+ 物化生选科 广东的本科线为442 然后我没过一本线 然后我数学物理不太好分别只有69和55 但语文英语生物还行 能否给些选专业的建议吗？,58.0,Bilibili,97,positive,0.7442412376403809,"['英语', '生物工程']"
广东物化生449怎么报,52.0,Bilibili,11,negative,0.6540060639381409,['未明确提及']
"各位我陕西的理科，二本线372，一本线475。
我本人417，位次10万2千多。用好多应用搜全民办，或者是公办的学院，但是学费太贵。，家里实在经济不允许，最后找到一个公办的，不过专业夸克上，好像只能报金属材料工程，生物技术。，能源化学工程。或者服从调剂。，但选民办的话，实在上不起。，公办只有这一个学校三个专业。",51.0,Bilibili,156,positive,0.8098434805870056,"['金融学', '土木工程', '生物工程', '化学类', '材料类']"
